G057221,G057221,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057223,G057223,MOBPPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057223,G057223,Show,DI_YES,Digital Display,DT_DISPLAY
G057223,G057223,Guernsey,IS_GSY,Island,DT_ISLAND
G057223,G057223,Mobile PAYG,PG_MOBPAYG,Product Group,DT_PRODGRP
G057223,G057223,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057223,G057223,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057223,G057223,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057223,G057223,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057224,G057224,MOBPP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057224,G057224,Show,DI_YES,Digital Display,DT_DISPLAY
G057224,G057224,Guernsey,IS_GSY,Island,DT_ISLAND
G057224,G057224,Mobile PAYG,PG_MOBPAYG,Product Group,DT_PRODGRP
G057224,G057224,Current,PH_CURR,Product Phase,DT_PHASE
G057224,G057224,PAYG Classic,PS_CLASSIC,Product Sub Group,DT_PRODSUB
G057224,G057224,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057224,G057224,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057300,G057300,ROAMLIMS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057300,G057300,Show,DI_YES,Digital Display,DT_DISPLAY
G057300,G057300,Guernsey,IS_GSY,Island,DT_ISLAND
G057300,G057300,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G057300,G057300,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057300,G057300,Roaming Limit,PS_LIMIT,Product Sub Group,DT_PRODSUB
G057300,G057300,Addon,PT_ADDON,Product Type,DT_PRODTYP
G057300,G057300,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057301,G057301,ROAMLIMS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057301,G057301,Show,DI_YES,Digital Display,DT_DISPLAY
G057301,G057301,Guernsey,IS_GSY,Island,DT_ISLAND
G057301,G057301,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G057301,G057301,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057301,G057301,Roaming Limit,PS_LIMIT,Product Sub Group,DT_PRODSUB
G057301,G057301,Addon,PT_ADDON,Product Type,DT_PRODTYP
G057301,G057301,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057302,G057302,ROAMLIMS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057302,G057302,Show,DI_YES,Digital Display,DT_DISPLAY
G057302,G057302,Guernsey,IS_GSY,Island,DT_ISLAND
G057302,G057302,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G057302,G057302,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057302,G057302,Roaming Limit,PS_LIMIT,Product Sub Group,DT_PRODSUB
G057302,G057302,Addon,PT_ADDON,Product Type,DT_PRODTYP
G057302,G057302,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057303,G057303,ROAMLIMS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057303,G057303,Show,DI_YES,Digital Display,DT_DISPLAY
G057303,G057303,Guernsey,IS_GSY,Island,DT_ISLAND
G057303,G057303,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G057303,G057303,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057303,G057303,Roaming Limit,PS_LIMIT,Product Sub Group,DT_PRODSUB
G057303,G057303,Addon,PT_ADDON,Product Type,DT_PRODTYP
G057303,G057303,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057304,G057304,ROAMLIMS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057304,G057304,Show,DI_YES,Digital Display,DT_DISPLAY
G057304,G057304,Guernsey,IS_GSY,Island,DT_ISLAND
G057304,G057304,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G057304,G057304,Legacy,PH_LEGACY,Product Phase,DT_PHASE
G057304,G057304,Roaming Limit,PS_LIMIT,Product Sub Group,DT_PRODSUB
G057304,G057304,Addon,PT_ADDON,Product Type,DT_PRODTYP
G057304,G057304,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057305,G057305,MOBSERV,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057305,G057305,ROAMLIMS,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057305,G057305,Show,DI_YES,Digital Display,DT_DISPLAY
G057305,G057305,Guernsey,IS_GSY,Island,DT_ISLAND
G057305,G057305,Mobile Addon,PG_MOBADD,Product Group,DT_PRODGRP
G057305,G057305,Current,PH_CURR,Product Phase,DT_PHASE
G057305,G057305,Roaming Limit,PS_LIMIT,Product Sub Group,DT_PRODSUB
G057305,G057305,Addon,PT_ADDON,Product Type,DT_PRODTYP
G057305,G057305,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057370,G057370,4G plan,4GPlan,Main service,P_CATEGORY
G057370,G057370,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057370,G057370,Show,DI_YES,Digital Display,DT_DISPLAY
G057370,G057370,Guernsey,IS_GSY,Island,DT_ISLAND
G057370,G057370,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057370,G057370,Current,PH_CURR,Product Phase,DT_PHASE
G057370,G057370,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057370,G057370,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057370,G057370,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057371,G057371,4G plan,4GPlan,Main service,P_CATEGORY
G057371,G057371,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057371,G057371,Show,DI_YES,Digital Display,DT_DISPLAY
G057371,G057371,Guernsey,IS_GSY,Island,DT_ISLAND
G057371,G057371,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057371,G057371,Current,PH_CURR,Product Phase,DT_PHASE
G057371,G057371,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057371,G057371,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057371,G057371,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057372,G057372,4G plan,4GPlan,Main service,P_CATEGORY
G057372,G057372,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057372,G057372,Show,DI_YES,Digital Display,DT_DISPLAY
G057372,G057372,Guernsey,IS_GSY,Island,DT_ISLAND
G057372,G057372,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057372,G057372,Current,PH_CURR,Product Phase,DT_PHASE
G057372,G057372,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057372,G057372,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057372,G057372,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057373,G057373,4G plan,4GPlan,Main service,P_CATEGORY
G057373,G057373,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G057373,G057373,Show,DI_YES,Digital Display,DT_DISPLAY
G057373,G057373,Guernsey,IS_GSY,Island,DT_ISLAND
G057373,G057373,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G057373,G057373,Current,PH_CURR,Product Phase,DT_PHASE
G057373,G057373,Mobile Bband,PS_MOBB,Product Sub Group,DT_PRODSUB
G057373,G057373,Plan,PT_PLAN,Product Type,DT_PRODTYP
G057373,G057373,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G057375,G057375,MOBBBDP,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G058310,G058310,MOBPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G058310,G058310,Show,DI_YES,Digital Display,DT_DISPLAY
G058310,G058310,Guernsey,IS_GSY,Island,DT_ISLAND
G058310,G058310,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G058310,G058310,Ancient,PH_ANCIENT,Product Phase,DT_PHASE
G058310,G058310,Standard,PS_STAND,Product Sub Group,DT_PRODSUB
G058310,G058310,Plan,PT_PLAN,Product Type,DT_PRODTYP
G058310,G058310,Packaged,ST_PACKAGE,Product Sale Type,DT_SALETYP
G058311,G058311,MOBPLN,COMPGROUP,COMPGROUP,PRODUCT_ATTRIBUTE
G058311,G058311,Show,DI_YES,Digital Display,DT_DISPLAY
G058311,G058311,Guernsey,IS_GSY,Island,DT_ISLAND
G058311,G058311,Mobile PAYM,PG_MOBPAYM,Product Group,DT_PRODGRP
G058311,G058311,Ancient,PH_ANCIENT,Product Phase,DT_PHASE
G058311,G058311,Standard,PS_STAND,Product Sub Group,DT_PRODSUB
